Property_Type,Location,Price,Price_Currency,Total_Area_m2,Covered_Area_m2,Room_number,Bathroom_number,Expenses,Expenses_Currency
PH,"Parque Chas, Capital Federal",90000,USD,58.75,58.75, 3,1,N/A,N/A
PH,"Remedios De Escalada, Lanus, Buenos Aires",49900,USD,93.75,53.85, 3,1,N/A,N/A
PH,"Almagro, Capital Federal",168000,USD,104.57,74.84, 5,1,N/A,N/A
PH,"Tejas Del Sur Ii, Cordoba, Capital,",129990,USD,121,120, 4,2,3000,ARS
PH,"Neuquen, Confluencia,",40000,USD,51,50, 3,1,N/A,N/A
PH,"Parque Chacabuco, Capital Federal",146000,USD,166,88, 4,1,N/A,N/A
PH,"Banfield, Lomas De Zamora, Buenos Aires",89000,USD,92.46,54, 3,1,N/A,N/A
PH,"Villa Lynch, General San Martin, Buenos Aires",75000,USD,64.71,55.03, 3,1,N/A,N/A
PH,"Florida Oeste, Vicente Lopez, Buenos Aires",79000,USD,58,58, 3,1,N/A,N/A
PH,"Ituzaingo, Ituzaingo, Buenos Aires",70000,USD,46,40, 2,1,N/A,N/A
PH,"Villa Santos Tesei, Hurlingham, Buenos Aires",40000,USD,66.12,50, 3,1,N/A,N/A
PH,"Parque Patricios, Capital Federal",115000,USD,87.2,87.2, 4,1,700,ARS
PH,"Castelar Sur, Castelar, Moron, Buenos Aires",45000,USD,139,78, 3,1,N/A,N/A
PH,"Ituzaingo, Ituzaingo, Buenos Aires",99000,USD,166.64,68.64, 3,1,N/A,N/A
PH,"Saavedra, Capital Federal",220000,USD,94,74, 3,1,3500,ARS
PH,"Salta, Capital, Salta",45000,USD,77.08,74.24, 4,1,N/A,N/A
PH,"Monte Castro, Capital Federal",69000,USD,56,36, 2,1,3600,ARS
PH,"Banfield, Lomas De Zamora, Buenos Aires",79000,USD,76,40, 2,1,N/A,N/A
PH,"Saavedra, Capital Federal",170000,USD,86.18,75.25, 3,1,N/A,N/A
PH,Capital Federal,170000,USD,86.18,75.25, 3,1,N/A,N/A
PH,"Villa Crespo, Capital Federal",200000,USD,136,106, 4,1,N/A,N/A
PH,"Palermo, Capital Federal",130000,USD,60,44, 2,1,N/A,N/A
PH,"Ituzaingo, Ituzaingo, Buenos Aires",43000,USD,118,80, 4,1,N/A,N/A
PH,"La Plata, La Plata, Buenos Aires",68000,USD,84,53, 4,1,2000,ARS
PH,"Olivos, Vicente Lopez, Buenos Aires",239000,USD,146.79,99.95, 5,2,N/A,N/A
PH,"Don Bosco, Quilmes, Buenos Aires",75000,USD,92,59, 3,1,N/A,N/A
PH,"Palermo Soho, Palermo, Capital Federal",159999,USD,67,58, 3,1,2460,ARS
PH,"Banfield, Lomas De Zamora, Buenos Aires",115000,USD,112,81, 3,1,N/A,N/A
PH,"Carapachay, Vicente Lopez, Buenos Aires",90000,USD,325,57, 3,1,N/A,N/A
PH,"Villa Devoto, Capital Federal  Solicitar precio",Solicitar,precio,150,125, 4,1,1000,ARS
PH,"Caballito, Capital Federal",299000,USD,170,135, 4,2,N/A,N/A
PH,"Neuquen, Confluencia,",130000,USD,133.71,133.71, 4,2,1,ARS
PH,"Belgrano, Capital Federal",130000,USD,76,72, 4,1,5500,ARS
PH,"Caseros, Tres De Febrero, Buenos Aires",42900,USD,44,44, 3,1,N/A,N/A
PH,"Neuquen, Confluencia,",10000000,ARS,80,78, 5,1,N/A,N/A
PH,"Mar Del Plata, General Pueyrredon, Buenos Aires",39900,USD,100,75, 3,1,N/A,N/A
PH,"Olivos, Vicente Lopez, Buenos Aires",240000,USD,230,150, 4,2,8000,ARS
PH,"Avellaneda, Buenos Aires",49990,USD,75.09,37.09, 2,1,N/A,N/A
PH,"General Pacheco, Tigre, Buenos Aires",46000,USD,110,84, 3,1,N/A,N/A
PH,"Florida, Vicente Lopez, Buenos Aires",118000,USD,101,63, 3,1,6500,ARS
PH,"Santos Lugares, Tres De Febrero, Buenos Aires",54000,USD,40,35, 2,1,4100,ARS
PH,"Centro, Rosario, Rosario, Santa Fe",125000,USD,75.11,61.21, 5,1,N/A,N/A
PH,"Villa Crespo, Capital Federal",225000,USD,168.72,131.54, 5,2,N/A,N/A
PH,"Villa Adelina, San Isidro, Buenos Aires",105000,USD,95,80, 3,2,N/A,N/A
PH,"Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio 134",Solicitar,precio,134,104, 5,1,N/A,N/A
PH,"Parque Chacabuco, Capital Federal",80000,USD,44,42, 2,1,7500,ARS
PH,"Velez Sarsfield, Capital Federal",115000,USD,104.05,59.82, 4,1,3000,ARS
PH,"San Justo, La Matanza, Buenos Aires",50000,USD,51.1,51.1, 3,1,800,ARS
PH,"General Fernandez Oro, General Roca,",150000,USD,290,200, 8,3,N/A,N/A
PH,"Avellaneda, Avellaneda, Buenos Aires",119000,USD,201.58,155.05, 5,2,N/A,N/A
PH,"Ramos Mejia, La Matanza, Buenos Aires",45000,USD,56.36,44.49, 3,1,N/A,N/A
PH,"Tiro Suizo, Rosario, Rosario, Santa Fe",36000,USD,170,170, 3,2,N/A,N/A
PH,"Lanus, Lanus, Buenos Aires",78000,USD,95,46, 3,1,N/A,N/A
PH,"Avellaneda, Buenos Aires",119000,USD,201.58,155.05, 5,2,N/A,N/A
PH,"Villa Luro, Capital Federal",130000,USD,109,84, 4,1,N/A,N/A
PH,"Chacarita, Capital Federal",169000,USD,106.34,80.81, 4,2,N/A,N/A
PH,"Villa Urquiza, Capital Federal",170000,USD,224.94,121.71, 5,2,N/A,N/A
PH,"Villa General Mitre, Capital Federal",230000,USD,302,192, 4,2,N/A,N/A
PH,Villa,124900,USD,85,45, 2,1,1000,ARS
PH,"San Fernando, San Fernando, Buenos Aires",93000,USD,145,108, 5,2,N/A,N/A
PH,"Saavedra, Capital Federal",90000,USD,63,56, 2,1,650,ARS
PH,"Villa Urquiza, Capital Federal",220000,USD,178.1,77.1, 3,1,N/A,N/A
PH,"Boulogne, San Isidro, Buenos Aires",114900,USD,135,103, 3,1,N/A,N/A
PH,"Villa Luro, Capital Federal",230000,USD,196,160, 4,3,N/A,N/A
PH,Villa Saenz,135000,USD,129.75,76, 3,1,7000,ARS
PH,"Villa Devoto, Capital Federal",158000,USD,130,120, 3,1,N/A,N/A
PH,"La Paternal, Capital Federal",90000,USD,66.42,57.44, 2,1,N/A,N/A
PH,"Caseros, Tres De Febrero, Buenos Aires",70000,USD,130,120, 3,2,N/A,N/A
PH,"Villa Dominico, Avellaneda, Buenos Aires",49000,USD,125.79,78.61, 3,1,N/A,N/A
PH,"Flores, Capital Federal",99000,USD,134,63, 3,1,N/A,N/A
PH,"Monte Castro, Capital Federal",149900,USD,108.54,93.58, 3,1,N/A,N/A
PH,"Mataderos, Capital Federal",85000,USD,54,52, 3,1,2560,ARS
PH,"Saavedra, Capital Federal",245000,USD,158.67,79.34, 4,2,7000,ARS
PH,N/A,180000,USD,149.8,140, 2,1,N/A,N/A
PH,"La Plata, La Plata, Buenos Aires",58000,USD,70,62, 3,1,5000,ARS
PH,"Moron, Moron, Buenos Aires",75000,USD,77,74, 3,1,N/A,N/A
PH,"Temperley, Lomas De Zamora, Buenos Aires",160000,USD,260,141, 4,2,N/A,N/A
PH,"San Antonio De Areco, San Antonio De Areco, Buenos Aires",49500,USD,44.93,40.66, 2,1,1600,ARS
PH,"Belen De Escobar, Escobar, Buenos Aires",56500,USD,50,43.75, 2,1,4471,ARS
PH,"Villa Devoto, Capital Federal",119900,USD,93,54, 2,1,1000,ARS
PH,"Lanus Oeste, Lanus, Lanus, Buenos Aires",100000,USD,142,113, 4,2,N/A,N/A
PH,"Avellaneda, Buenos Aires",75000,USD,186,109, 4,1,N/A,N/A
PH,"Lanus Oeste, Lanus, Lanus, Buenos Aires",85000,USD,208,174, 5,4,N/A,N/A
PH,"Villa Carlos Paz, Punilla,",85000,USD,104,74, 8,2,N/A,N/A
PH,"Mataderos, Capital Federal",115000,USD,188,157, 8,3,N/A,N/A
PH,"Ituzaingo, Ituzaingo, Buenos Aires",199000,USD,98,83, 3,1,10000,ARS
PH,"Lanus, Lanus, Buenos Aires",69000,USD,186,87, 4,1,N/A,N/A
PH,"Barrio Norte, Capital Federal",120000,USD,89.33,71.8, 3,1,19800,ARS
PH,"Lomas Del Mirador, La Matanza, Buenos Aires",69800,USD,96,74, 4,1,N/A,N/A
PH,"La Paternal, Capital Federal",195000,USD,192,88, 4,1,500,ARS
PH,N/A,52000,USD,37.45,35, 2,1,N/A,N/A
PH,"Olivos, Vicente Lopez, Buenos Aires",187000,USD,80.45,78.45, 4,2,2000,ARS
PH,"Remedios De Escalada, Lanus, Buenos Aires",59000,USD,70,59, 3,1,N/A,N/A
PH,"Carapachay, Vicente Lopez, Buenos Aires",110000,USD,113.4,84.5, 3,1,6000,ARS
PH,"Neuquen, Confluencia,",Solicitar,precio,136,136, 4,1,N/A,N/A
PH,"Villa Elvira, La Plata, Buenos Aires",50000,USD,146,63, 3,1,N/A,N/A
PH,"Neuquen, Confluencia,",90000,USD,108,88, 3,1,N/A,N/A
PH,"Ramos Mejia, La Matanza, Buenos Aires",95000,USD,225.42,83.26, 4,1,N/A,N/A
PH,"Villa Luro, Capital Federal",119000,USD,132.26,108.29, 3,1,N/A,N/A
PH,"San Justo, La Matanza, Buenos Aires",49500,USD,45.61,33.35, 2,1,1700,ARS
PH,"Parque Chas, Capital Federal",178000,USD,118,91, 5,2,N/A,N/A
PH,"Rosario, Rosario, Santa Fe",95000,USD,103,83, 3,1,N/A,N/A
PH,"Mataderos, Capital Federal",99000,USD,86.91,46.98, 2,1,N/A,N/A
PH,"Villa Santa Rita, Capital Federal",155000,USD,161,94, 4,1,600,ARS
PH,"Velez Sarsfield, Capital Federal",129000,USD,114,85, 3,1,2000,ARS
PH,"San Cristobal, Capital Federal",73500,USD,56,44, 2,1,N/A,N/A
PH,"Pablo Podesta, Tres De Febrero, Buenos Aires",60000,USD,86,78, 3,2,N/A,N/A
PH,"Quilmes Oeste, Quilmes, Buenos Aires",29000,USD,41.11,35.44, 2,1,N/A,N/A
PH,Villa Saenz,78000,USD,115.81,55.01, 3,1,N/A,N/A
PH,,49990,USD,82,63, 4,1,N/A,N/A
PH,"Villa Carlos Paz, Punilla,",49999,USD,53.47,44.47, 5,1,N/A,N/A
PH,"General San Martin, General San Martin, Buenos Aires",54000,USD,55,52, 3,2,N/A,N/A
PH,,28500,USD,50.93,38.19, 2,1,N/A,N/A
PH,"Centro, Villa Allende, Colon,",87000,USD,102,102, 3,1,8000,ARS
PH,"Nueva Pompeya, Capital Federal",115000,USD,197.3,69.74, 3,1,N/A,N/A
PH,"Cordoba, Capital,",45000,USD,155,155, 6,1,N/A,N/A
PH,"Caseros, Tres De Febrero, Buenos Aires",139000,USD,102,102, 3,1,1,ARS
PH,"Villa Del Parque, Capital Federal",125000,USD,150.41,85.61, 3,1,N/A,N/A
PH,"Lomas De Zamora, Lomas De Zamora, Buenos Aires",75000,USD,70,50, 3,1,N/A,N/A
PH,"Almagro, Capital Federal",165000,USD,95.42,75.9, 4,2,N/A,N/A
PH,"Caballito, Capital Federal",170000,USD,64,62, 4,2,N/A,N/A
PH,"Villa Real, Capital Federal",109000,USD,67,45, 2,1,1200,ARS
PH,"Bernal Oeste, Quilmes, Buenos Aires",79000,USD,87,76, 4,1,N/A,N/A
PH,"Caballito Sur, Caballito, Capital Federal",99900,USD,83.09,75.09, 4,1,N/A,N/A
PH,Villa,115000,USD,87.7,55.09, 3,1,800,ARS
PH,"Dina Huapi, Pilcaniyeu,",139000,USD,123,123, 4,1,3000,ARS
PH,"Villa Del Parque, Capital Federal",100000,USD,97,84, 3,1,N/A,N/A
PH,"Ramos Mejia, La Matanza, Buenos Aires",160000,USD,232,160, 4,1,1,ARS
PH,"Wilde, Avellaneda, Buenos Aires",140000,USD,160.3,75.6, 3,1,N/A,N/A
PH,"Don Torcuato, Tigre, Buenos Aires",48000,USD,134.4,68.2, 3,1,N/A,N/A
PH,"Flores, Capital Federal",200000,USD,229.71,127.99, 4,2,1500,ARS
PH,"San Jose, Mar Del Plata, General Pueyrredon, Buenos Aires",78000,USD,112.74,92.37, 2,1,N/A,N/A
PH,"La Plata, La Plata, Buenos Aires",87000,USD,120,120, 4,2,N/A,N/A
PH,"Caballito, Capital Federal",77000,USD,66,32, 1,1,N/A,N/A
PH,,45000,USD,97.32,85.86, 3,1,N/A,N/A
PH,"Castelar Norte, Castelar, Moron, Buenos Aires",46500,USD,34.5,34.5, 2,1,N/A,N/A
PH,"Saavedra, Capital Federal",130000,USD,85,46, 2,1,N/A,N/A
PH,"Villa Devoto, Capital Federal",124900,USD,102,62, 3,1,1000,ARS
PH,"Villa General Mitre, Capital Federal",90000,USD,81.32,72.82, 4,1,N/A,N/A
PH,"Parque Chacabuco, Capital Federal",190000,USD,187.79,121, 5,2,N/A,N/A
PH,"Remedios De Escalada, Lanus, Buenos Aires",88000,USD,374.99,162.86, 6,2,N/A,N/A
PH,"Villa Santa Rita, Capital Federal",110000,USD,80.17,56.17, 3,2,N/A,N/A
PH,"Colegiales, Capital Federal",137000,USD,70,58, 2,1,2500,ARS
PH,"Bernal Este, Quilmes, Buenos Aires",125000,USD,177.7,95.37, 4,1,N/A,N/A
PH,"Banfield, Lomas De Zamora, Buenos Aires",170000,USD,217,140, 5,2,N/A,N/A
PH,"Olivos, Vicente Lopez, Buenos Aires",98000,USD,68,55, 3,1,N/A,N/A
PH,"Velez Sarsfield, Capital Federal",156000,USD,125,58, 3,1,N/A,N/A
PH,"Manuel B Gonnet, La Plata, Buenos Aires",79000,USD,74,74, 4,1,N/A,N/A
PH,"Villa Urquiza, Capital Federal",109900,USD,60,52, 2,1,N/A,N/A
PH,"Parque Chacabuco, Capital Federal",179800,USD,168.82,107.47, 4,2,N/A,N/A
PH,"San Miguel, San Miguel, Buenos Aires",66000,USD,65,65, 3,1,4500,ARS
PH,"Nueva Pompeya, Capital Federal",145000,USD,152.62,85.24, 4,1,N/A,N/A
PH,"General Pacheco, Tigre, Buenos Aires",55000,USD,58,34, 2,1,N/A,N/A
PH,"Remedios De Escalada, Lanus, Buenos Aires",45000,USD,113,84, 3,1,N/A,N/A
PH,"Villa Santa Rita, Capital Federal",70000,USD,36.13,29.95, 3,1,N/A,N/A
PH,"Palermo, Capital Federal",108000,USD,48.46,37.42, 2,1,N/A,N/A
PH,Capital Federal,450000,USD,217.7,137, 5,2,N/A,N/A
PH,"Castelar, Moron, Buenos Aires",125000,USD,117,76, 3,1,N/A,N/A
PH,"Zona Norte, Santa Fe, Santa Fe Capital, Santa Fe",229000,USD,266,256, 6,3,N/A,N/A
PH,"Caballito, Capital Federal",240000,USD,255,176, 7,4,25000,ARS
PH,"Caballito, Capital Federal",240000,USD,255,176, 7,4,25000,ARS
PH,"San Cristobal, Capital Federal",42000,USD,35,28, 2,1,N/A,N/A
PH,"La Plata, La Plata, Buenos Aires",75000,USD,108,96, 6,1,N/A,N/A
PH,"Mataderos, Capital Federal",93000,USD,85,66, 2,1,2000,ARS
PH,"Parque Chas, Capital Federal",250000,USD,227.28,188.08, 4,2,N/A,N/A
PH,"Castelar, Moron, Buenos Aires",98000,USD,89,55, 3,1,N/A,N/A
PH,"Haedo Norte, Haedo, Moron, Buenos Aires",82000,USD,93.74,60.56, 3,1,N/A,N/A
PH,"Ramos Mejia, La Matanza, Buenos Aires",58000,USD,140,45, 3,1,N/A,N/A
PH,"Parque Avellaneda, Capital Federal",119000,USD,117,70, 4,2,N/A,N/A
PH,"Balvanera, Capital Federal",75000,USD,76,64, 4,1,8883,ARS
PH,"Lanus, Lanus, Buenos Aires",79000,USD,250,175, 4,2,N/A,N/A
PH,"Belgrano, Capital Federal",295000,USD,236,137, 5,3,N/A,N/A
PH,"Parque Patricios, Capital Federal",290000,USD,532,470, 8,4,001,USD
PH,"Faro, Mar Del Plata, General Pueyrredon, Buenos Aires",42900,USD,113,64, 3,1,N/A,N/A
PH,"Villa Ballester, General San Martin, Buenos Aires",60000,USD,76,45, 2,1,5500,ARS
PH,"La Perla Sur, Mar Del Plata, General Pueyrredon, Buenos Aires",79900,USD,102.89,92, 3,1,N/A,N/A
PH,"Almagro, Capital Federal",75000,USD,52,36, 2,1,2300,ARS
PH,"Floresta, Capital Federal",125000,USD,143,76, 4,1,N/A,N/A
PH,"Parque Patricios, Capital Federal",115000,USD,54.36,41.95, 3,1,N/A,N/A
PH,"Ciudadela, Tres De Febrero, Buenos Aires",154900,USD,173,110, 3,3,N/A,N/A
PH,"Santo Tome, Santa Fe Capital, Santa Fe  Solicitar precio 104",Solicitar,precio,104,80, 3,1,N/A,N/A
PH,Villa,185000,USD,116,100, 5,2,1500,ARS
PH,Villa,69999,USD,79.62,79.62, 3,1,N/A,N/A
PH,"Almagro, Capital Federal",124500,USD,72,72, 3,1,10000,USD
PH,"Castelar, Moron, Buenos Aires",99000,USD,237.78,83.78, 3,1,N/A,N/A
PH,"Mar Del Plata, General Pueyrredon, Buenos Aires",130000,USD,89,89, 4,2,N/A,N/A
PH,"Mar Del Plata, General Pueyrredon, Buenos Aires",108900,USD,197,77, 3,2,N/A,N/A
PH,,59500,USD,77.9,68.6, 3,1,N/A,N/A
PH,"Nueva Pompeya, Capital Federal",129900,USD,165,110, 5,2,N/A,N/A
PH,"Villa Bosch, Tres De Febrero, Buenos Aires",75000,USD,115,58, 2,1,N/A,N/A
PH,"San Andres, General San Martin, Buenos Aires",99500,USD,63,50, 3,1,N/A,N/A
PH,"Villa Crespo, Capital Federal",145000,USD,134,88, 3,1,N/A,N/A
PH,"Villa Lugano, Capital Federal",112000,USD,155,82, 4,2,N/A,N/A
PH,"Villa Crespo, Capital Federal",99900,USD,60,57, 3,1,2700,ARS
PH,"Mataderos, Capital Federal",68000,USD,58.15,48, 2,1,N/A,N/A
PH,"Palermo, Capital Federal",79900,USD,48.06,36, 2,1,800,ARS
PH,"Villa Ballester, General San Martin, Buenos Aires",68000,USD,259,70, 3,1,N/A,N/A
PH,"Munro, Vicente Lopez, Buenos Aires",98000,USD,57,50, 2,1,N/A,N/A
PH,"Bialet Masse, Cordoba, Capital,",47000,USD,180,180, 4,1,N/A,N/A
PH,"Monte Castro, Capital Federal",120000,USD,215,157, 4,1,N/A,N/A
PH,"Nueva Pompeya, Capital Federal",65000,USD,56.7,47, 3,1,N/A,N/A
PH,"Villa Devoto, Capital Federal",208000,USD,154,81, 3,2,1500,ARS
PH,"Velez Sarsfield, Capital Federal",150000,USD,173.8,120, 4,2,N/A,N/A
PH,"Loma Hermosa, Tres De Febrero, Buenos Aires",31900,USD,41.73,27.72, 3,1,N/A,N/A
PH,"Abasto, Rosario, Rosario, Santa Fe",50000,USD,55.19,35.5, 3,2,N/A,N/A
PH,Villa,138900,USD,79,44, 2,1,1000,ARS
PH,"Villa Devoto, Capital Federal",249900,USD,156,116, 4,1,1000,ARS
PH,"Moron, Moron, Buenos Aires",63000,USD,164,100, 4,3,N/A,N/A
PH,"Villa Urquiza, Capital Federal",145000,USD,78.32,59.33, 2,1,2000,ARS
PH,"Villa Devoto, Capital Federal",145000,USD,111,71, 3,1,N/A,N/A
PH,"Lanus, Lanus, Buenos Aires",65000,USD,72.73,55.54, 3,1,N/A,N/A
PH,"Sarandi, Avellaneda, Buenos Aires",55000,USD,93,68, 2,1,N/A,N/A
PH,"Lanus Oeste, Lanus, Lanus, Buenos Aires",79000,USD,185.35,80.95, 3,1,N/A,N/A
PH,"Gerli, Avellaneda, Buenos Aires",68000,USD,220,90, 3,1,N/A,N/A
PH,"San Miguel, San Miguel, Buenos Aires",55000,USD,94.51,83.48, 4,1,N/A,N/A
PH,"Tablada, La Matanza, Buenos Aires",65000,USD,138,65, 3,1,N/A,N/A
PH,"Balvanera, Capital Federal",140000,USD,95,90, 4,2,N/A,N/A
PH,"Cipolletti, General Roca,",7800,USD,124,124, 3,1,N/A,N/A
PH,"La Plata, La Plata, Buenos Aires",28000,USD,73.35,48.9, 3,1,N/A,N/A
PH,"La Plata, La Plata, Buenos Aires",68000,USD,114.07,70.82, 4,1,N/A,N/A
PH,"Floresta, Capital Federal",29000,USD,41.6,25, 2,1,N/A,N/A
PH,"Barracas, Capital Federal",125000,USD,133,95, 4,2,N/A,N/A
PH,"San Justo, La Matanza, Buenos Aires",64999,USD,88,88, 3,1,N/A,N/A
PH,"San Justo, La Matanza, Buenos Aires",57999,USD,178,94, 4,2,N/A,N/A
PH,"Villa Luzuriaga, La Matanza, Buenos Aires",39999,USD,59,53, 3,1,N/A,N/A
PH,"Coghlan, Capital Federal",119800,USD,89,78, 3,1,N/A,N/A
PH,"Parque Chas, Capital Federal",94000,USD,65,53, 3,1,N/A,N/A
PH,"Neuquen, Confluencia,",115000,USD,118,107, 4,2,N/A,N/A
PH,"Alta Cordoba, Cordoba, Capital,",44999,USD,171,117, 4,2,N/A,N/A
PH,"Moron, Moron, Buenos Aires",36900,USD,47,42, 2,1,N/A,N/A
PH,"Caseros, Tres De Febrero, Buenos Aires",67000,USD,107.42,56.42, 3,1,N/A,N/A
PH,"Monte Castro, Capital Federal",159900,USD,110,85, 4,2,N/A,N/A
PH,"Mataderos, Capital Federal",105000,USD,200,80, 4,1,N/A,N/A
PH,"Villa Crespo, Capital Federal",100000,USD,67,63, 3,1,N/A,N/A
PH,"Chacarita, Capital Federal",270000,USD,137,130, 5,2,N/A,N/A
PH,"Olivos, Vicente Lopez, Buenos Aires",150000,USD,148.62,63.35, 3,1,N/A,N/A
PH,Capital Federal,85000,USD,65,61, 3,1,N/A,N/A
PH,"Villa Lynch, General San Martin, Buenos Aires",32000,USD,56,38, 2,1,N/A,N/A
PH,"Monte Castro, Capital Federal",106900,USD,96,65, 3,1,4800,ARS
PH,"Ciudad Evita, La Matanza, Buenos Aires",115000,USD,114,86, 3,1,N/A,N/A
PH,"Wilde, Avellaneda, Buenos Aires",150000,USD,468,303, 3,3,N/A,N/A
PH,"Florida Oeste, Vicente Lopez, Buenos Aires",127000,USD,197.14,94.53, 4,2,N/A,N/A
PH,"Rosario, Rosario, Santa Fe",28000,USD,30.06,30.06, 2,1,N/A,N/A
PH,"Rosario, Rosario, Santa Fe",35000,USD,34.76,34.76, 2,1,N/A,N/A
PH,"Colegiales, Capital Federal",389000,USD,220,191, 4,3,N/A,N/A
PH,"Velez Sarsfield, Capital Federal",135000,USD,117,85, 3,1,N/A,N/A
PH,"Ciudadela, Tres De Febrero, Buenos Aires",54000,USD,81,70, 3,1,N/A,N/A
PH,"Billinghurst, General San Martin, General San Martin, Buenos Aires",49990,USD,292,115, 3,1,N/A,N/A
PH,"Bahia Blanca, Bahia Blanca, Buenos Aires",68000,USD,95,95, 4,2,N/A,N/A
PH,"Ciudad Madero, La Matanza, Buenos Aires",42000,USD,93.5,49.99, 4,1,N/A,N/A
PH,"Villa Urquiza, Capital Federal",255000,USD,197,116, 4,1,N/A,N/A
PH,"Lomas Del Mirador, La Matanza, Buenos Aires",110000,USD,108,95, 4,2,N/A,N/A
PH,"Munro, Vicente Lopez, Buenos Aires",114900,USD,102,72, 3,1,N/A,N/A
PH,"Munro, Vicente Lopez, Buenos Aires",219900,USD,197.03,163.66, 5,2,N/A,N/A
PH,"Carapachay, Vicente Lopez, Buenos Aires",65000,USD,60,60, 3,1,N/A,N/A
PH,"San Carlos, La Plata, Buenos Aires",34900,USD,53,50, 3,1,N/A,N/A
PH,"Munro, Vicente Lopez, Buenos Aires",99000,USD,75.85,68.7, 3,1,N/A,N/A
PH,"Villa Luro, Capital Federal",74900,USD,46,42, 2,1,2000,ARS
PH,"Flores, Capital Federal",89900,USD,95,81, 3,1,N/A,N/A
PH,"Villa Santa Rita, Capital Federal",89900,USD,95,81, 3,1,N/A,N/A
PH,"Villa Carlos Paz, Punilla,",29800,USD,47,47, 2,1,N/A,N/A
PH,"Saavedra, Capital Federal",189000,USD,162,104.34, 5,2,N/A,N/A
PH,"Chacarita, Capital Federal",115000,USD,77,77, 3,1,N/A,N/A
PH,"Flores, Capital Federal",160000,USD,102.21,79, 4,2,N/A,N/A
PH,"Bernal Este, Quilmes, Buenos Aires",58000,USD,69.42,53.36, 2,1,N/A,N/A
PH,Villa,125000,USD,124,62, 3,1,7000,ARS
PH,"Villa Crespo, Capital Federal",190000,USD,195,135, 5,1,N/A,N/A
PH,"Villa Del Parque, Capital Federal",275000,USD,160,110, 3,1,N/A,N/A
PH,"Villa Del Parque, Capital Federal",95000,USD,60,44, 2,1,N/A,N/A
PH,"Parque Patricios, Capital Federal",138000,USD,155.5,99.65, 4,2,N/A,N/A
PH,"Merlo, Merlo, Buenos Aires",62000,USD,51,29, 2,1,N/A,N/A
PH,"Lomas De Zamora, Lomas De Zamora, Buenos Aires",165000,USD,121,95, 3,1,N/A,N/A
PH,"Florida, Vicente Lopez, Buenos Aires",278000,USD,206,90, 3,2,N/A,N/A
PH,"Martinez, San Isidro, Buenos Aires",227000,USD,139.26,89.34, 3,2,5000,USD
PH,"Villa Adelina, San Isidro, Buenos Aires",52000,USD,33.89,33.89, 2,1,N/A,N/A
PH,"San Cristobal, Capital Federal",139000,USD,139,82, 5,2,N/A,N/A
PH,"Villa Devoto, Capital Federal",136000,USD,81.59,66.56, 3,2,N/A,N/A
PH,"Liniers, Capital Federal",340000,USD,534,534, 4,2,N/A,N/A
PH,"Villa Devoto, Capital Federal",166000,USD,145,51, 3,1,N/A,N/A
PH,"Villa Urquiza, Capital Federal",194000,USD,145,73, 3,1,N/A,N/A
PH,"Caseros, Tres De Febrero, Buenos Aires",92000,USD,221.67,62.45, 3,1,N/A,N/A
PH,"La Plata, La Plata, Buenos Aires",39000,USD,53,40, 2,1,N/A,N/A
PH,"La Plata, La Plata, Buenos Aires",89000,USD,140,120, 4,1,N/A,N/A
PH,"Quilmes, Quilmes, Buenos Aires",39000,USD,84,69, 3,1,N/A,N/A
PH,"Colegiales, Capital Federal",172000,USD,165,110, 4,2,N/A,N/A
PH,"Villa Adelina, San Isidro, Buenos Aires",120000,USD,124.15,104.15, 4,1,N/A,N/A
PH,"San Cristobal, Capital Federal",99900,USD,86,75, 4,1,N/A,N/A
PH,"Monserrat, Capital Federal",200000,USD,322.68,184.12, 7,1,2600,ARS
PH,"Flores, Capital Federal",82000,USD,73,68, 3,1,1000,ARS
PH,"Caballito, Capital Federal",230000,USD,178,130, 4,2,N/A,N/A
PH,"Haedo, Moron, Buenos Aires",179999,USD,262,232, 6,3,N/A,N/A
PH,"Moron, Moron, Buenos Aires",70000,USD,63,60, 3,1,N/A,N/A
PH,"Remedios De Escalada, Lanus, Buenos Aires",75000,USD,109,78, 3,1,N/A,N/A
PH,"Lanus, Lanus, Buenos Aires",51000,USD,52.18,40.9, 3,1,N/A,N/A
PH,"Villa Urquiza, Capital Federal",220000,USD,231,116, 5,1,N/A,N/A
PH,"Parque Chas, Capital Federal",179000,USD,123.5,89, 3,2,N/A,N/A
PH,"Santo Tome, Santa Fe Capital, Santa Fe",16000,USD,57,44, 2,1,N/A,N/A
PH,"Munro, Vicente Lopez, Buenos Aires",183000,USD,147,102, 4,2,N/A,N/A
PH,"Valentin Alsina, Lanus, Buenos Aires",62999,USD,107.57,84, 4,2,N/A,N/A
PH,"Villa Devoto, Capital Federal",104000,USD,129,120, 3,1,N/A,N/A
PH,"Quilmes Oeste, Quilmes, Buenos Aires",62000,USD,248,218, 4,3,N/A,N/A
PH,"Ciudadela, Tres De Febrero, Buenos Aires",55000,USD,82,65, 3,1,N/A,N/A
PH,"Valentin Alsina, Lanus, Buenos Aires",59900,USD,229,91, 3,1,N/A,N/A
PH,"Lomas Del Mirador, La Matanza, Buenos Aires",54000,USD,74,52, 3,1,N/A,N/A
PH,"Haedo, Moron, Buenos Aires",159000,USD,187.33,137, 4,1,N/A,N/A
